,Unnamed: 0,code,filename,causal_event,sentence_nb,causal_type,avg_strength,agreement_score,text,batch_code,label
13156,16787.0,NEG,JinHaWarTrashPW.txt,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby  .",1,IRAC,3.0,4,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby .",LM,0.0
4916,4916.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
8181,10582.0,NEG,LittleWizardStorieso.txt,"Little Dorothy usually has a seat at Ozma 's feet , and crouched on either side the throne are two enormous beasts known as the Hungry Tiger and the Cowardly Lion  .",1,IRAC,3.0,4,"Little Dorothy usually has a seat at Ozma 's feet , and crouched on either side the throne are two enormous beasts known as the Hungry Tiger and the Cowardly Lion .",AY,0.0
4554,4554.0,NEG,GiffinEmilySomethingBorrowedBS.txt,"So here I am on the brink of a new decade , realizing that being alone makes my thirties daunting , and being thirty makes me feel more alone  .",1,IRAC,3.0,4,"So here I am on the brink of a new decade , realizing that being alone makes my thirties daunting , and being thirty makes me feel more alone .",test2,0.0
3484,3484.0,NEG,BimbiStoriesforChild.txt,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises  .",1,IRAC,3.0,4,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1,0.0
6963,9359.0,NEG,ColeTrevorTheFearsomeParticlesPW.txt,"Something serious had happened in Afghanistan , that was obvious , but it was a mystery to Vicki why Gerald needed to get into such a state about it , since it was equally clear , thank goodness , that Kyle had n’t been hurt  .",1,IRAC,3.0,4,"Something serious had happened in Afghanistan , that was obvious , but it was a mystery to Vicki why Gerald needed to get into such a state about it , since it was equally clear , thank goodness , that Kyle had n’t been hurt .",AY,0.0
13094,15597.0,NEG,GephartDonnaLilyandDunkinMG.txt,"I have enough money for only one iced coffee , though , and two doughnuts , so that ’s what I buy  .",1,IRAC,3.0,4,"I have enough money for only one iced coffee , though , and two doughnuts , so that ’s what I buy .",LM,0.0
10720,13148.0,NEG,SorrentinoChristopherTrancePW.txt,"Its rulingclass victim had renounced her victimhood , disavowing the very self that had been victimized and thereby annulling the crime that millions had been convinced took place  .",1,IRAC,3.0,4,"Its rulingclass victim had renounced her victimhood , disavowing the very self that had been victimized and thereby annulling the crime that millions had been convinced took place .",MD,0.0
1423,1423.0,NEG,delaCruzMelissaRiseoftheIsleoftheLostMG.txt,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells  .",1,IRAC,3.0,4,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells .",test1,0.0
927,927.0,NEG,CampbellBonnieJoAmericanSalvagePW.txt,"Jerry had gotten the water turned off to the bathroom upstairs , and for two hours he had been staring at the pipes and fixtures , trying to decide how to proceed  .",1,IRAC,3.0,4,"Jerry had gotten the water turned off to the bathroom upstairs , and for two hours he had been staring at the pipes and fixtures , trying to decide how to proceed .",test1,0.0
5259,5259.0,NEG,OrloffEricaInDreamsYA.txt,"It ’s an orphan disease , meaning a disease so rare there is little funding to find a cure  .",1,IRAC,3.0,4,"It ’s an orphan disease , meaning a disease so rare there is little funding to find a cure .",test2,0.0
8702,11103.0,NEG,ThePearlBoxContaini.txt,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame  .",1,IRAC,3.0,4,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame .",ML,0.0
13926,17833.0,NEG,MarjoriesVacation.txt,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation  .",1,IRAC,3.0,4,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation .",LM,0.0
10021,12438.0,NEG,LynnJWaitForYouBS.txt,My eyes narrowed on the subject line of the one email that came in at around eleven last night  .,1,IRAC,3.0,4,My eyes narrowed on the subject line of the one email that came in at around eleven last night .,ML,0.0
9183,11584.0,NEG,StandifordNatalieCountdownMG.txt,"She jumped up , waving and shouting , “ Hey !",1,IRAC,3.0,4,"She jumped up , waving and shouting , “ Hey ! ” as one of Pierce ’s men leaped for her .",ML,0.0
13924,17831.0,NEG,MarjoriesVacation.txt,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation  .",1,IRAC,3.0,4,"Now , _ I _ think it is an occasion of rejoicing that Marjorie is to go to Grandma 's and have a happy , jolly vacation .",LM,0.0
4917,4917.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
